This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:    30992
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2180
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     2079
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  37  1.9801054e+03 3.98e-02 2.22e-01  -4.0 4.16e-01    -  1.00e+00 1.00e+00h  1
  38  1.9801041e+03 3.50e-02 2.68e-01  -3.7 1.15e+00    -  1.00e+00 2.50e-01h  3
  39  1.9801060e+03 2.85e-02 1.31e-01  -3.9 5.73e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.9801081e+03 2.89e-02 1.07e-01  -3.6 7.74e-01    -  1.00e+00 1.00e+00h  1
  41  1.9801012e+03 1.17e-02 3.29e-02  -3.7 6.47e-01    -  1.00e+00 1.00e+00h  1
  42  1.9801007e+03 6.52e-03 3.21e-02  -4.0 2.42e-01    -  1.00e+00 1.00e+00h  1
  43  1.9801005e+03 1.84e-03 2.04e-02  -4.0 1.23e-01    -  1.00e+00 1.00e+00h  1
  44  1.9801001e+03 9.99e-04 2.14e-02  -4.0 1.06e-01    -  1.00e+00 1.00e+00h  1
  45  1.9800992e+03 8.39e-03 1.39e-01  -3.7 1.36e+00    -  1.00e+00 2.26e-01h  3
  46  1.9800970e+03 1.36e-01 3.76e-01  -3.5 2.38e+00    -  1.00e+00 5.00e-01h  2
  47  1.9800946e+03 1.83e-01 4.73e-01  -3.2 3.77e+00    -  1.00e+00 2.18e-01h  3
  48  1.9801132e+03 1.03e-01 1.42e-01  -3.5 9.67e-01    -  1.00e+00 1.00e+00h  1
  49  1.9801002e+03 3.40e-01 6.60e-02  -3.6 1.31e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.9802575e+03 8.07e-02 7.43e-02  -3.6 2.49e+00    -  6.72e-01 1.00e+00H  1
  51  1.9800857e+03 1.08e-01 5.90e-02  -3.6 1.90e+00    -  4.69e-01 1.00e+00h  1
  52  1.9800828e+03 4.43e-02 9.08e-02  -3.4 4.96e-01    -  1.00e+00 1.00e+00h  1
  53  1.9800858e+03 4.67e-02 1.07e-01  -3.4 1.03e+00    -  9.10e-01 5.00e-01h  2
  54  1.9800810e+03 6.94e-03 2.36e-02  -3.5 4.67e-01    -  9.94e-01 1.00e+00h  1
  55  1.9800810e+03 1.58e-03 1.57e-02  -4.0 1.01e-01    -  1.00e+00 1.00e+00h  1
  56  1.9800807e+03 6.48e-04 1.90e-02  -4.0 5.65e-02    -  1.00e+00 1.00e+00h  1
  57  1.9800794e+03 4.95e-03 4.86e-01  -4.0 4.39e-01    -  1.00e+00 3.36e-01h  1
  58  1.9800789e+03 1.78e-02 4.09e-01  -3.7 4.26e+00    -  8.88e-01 7.15e-02h  4
  59  1.9800787e+03 1.85e-02 1.36e-01  -4.0 9.50e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.9800770e+03 1.92e-02 1.96e-01  -4.0 1.06e+00    -  1.00e+00 2.50e-01h  3
  61  1.9800768e+03 2.16e-02 2.02e-01  -3.7 1.29e+00    -  2.96e-01 6.80e-02H  1
  62  1.9800782e+03 2.13e-02 1.10e-01  -4.0 5.77e-01    -  1.00e+00 1.00e+00h  1
  63  1.9800748e+03 1.36e-02 1.11e-01  -4.0 5.08e-01    -  1.00e+00 1.00e+00h  1
  64  1.9800738e+03 5.39e-03 2.86e-02  -4.0 3.61e-01    -  1.00e+00 1.00e+00h  1
  65  1.9800730e+03 7.20e-03 3.43e-02  -4.0 2.17e-01    -  1.00e+00 1.00e+00h  1
  66  1.9800730e+03 7.23e-03 7.82e-02  -4.0 5.82e-01    -  1.00e+00 5.00e-01h  2
  67  1.9800727e+03 3.44e-02 4.94e-02  -4.1 9.32e-01    -  1.00e+00 5.00e-01h  2
  68  1.9800708e+03 4.75e-02 8.50e-02  -4.0 2.45e+00    -  1.00e+00 2.50e-01h  3
  69  1.9800931e+03 4.89e-02 1.83e-01  -4.0 6.40e-01    -  4.81e-01 3.99e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.9800725e+03 2.25e-02 1.10e-01  -4.1 6.97e-01    -  2.32e-02 1.00e+00h  1
  71  1.9800696e+03 4.20e-03 2.48e-02  -4.0 3.17e-01    -  1.00e+00 1.00e+00h  1
  72  1.9800694e+03 4.12e-03 1.74e-01  -4.0 4.58e-01    -  1.00e+00 1.84e-01H  1
  73  1.9800689e+03 5.60e-03 5.79e-02  -4.0 2.61e-01    -  1.00e+00 5.00e-01h  2
  74  1.9800687e+03 3.08e-03 7.38e-03  -4.0 1.25e-01    -  1.00e+00 1.00e+00h  1
  75  1.9800684e+03 4.94e-03 4.54e-02  -4.0 3.79e-01    -  1.00e+00 5.00e-01h  2
  76  1.9800678e+03 4.26e-03 2.99e-02  -4.0 2.33e-01    -  1.00e+00 1.00e+00h  1
  77  1.9800668e+03 1.16e-02 1.16e-01  -3.7 1.03e+00    -  7.85e-01 2.50e-01h  3
  78  1.9800667e+03 1.24e-02 9.74e-02  -4.0 1.43e+00    -  7.56e-01 9.90e-03H  1
  79  1.9800654e+03 1.01e-02 6.49e-02  -4.0 4.07e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.9800645e+03 2.45e-02 2.22e-02  -4.0 7.13e-01    -  1.00e+00 1.00e+00h  1
  81  1.9800636e+03 5.29e-02 3.69e-02  -3.0 2.65e+01    -  5.70e-01 3.32e-02h  3
  82  1.9800619e+03 5.32e-02 3.53e-02  -3.0 4.39e+00    -  8.65e-01 1.91e-01h  3
  83  1.9800623e+03 6.73e-02 4.94e-02  -4.0 1.06e+01    -  3.57e-01 5.95e-02H  1
  84  1.9800623e+03 3.42e-01 1.24e-01  -4.0 1.91e+01    -  2.15e-01 1.86e-01h  2
  85  1.9800684e+03 3.22e-01 1.23e-01  -3.4 7.95e+00    -  3.58e-01 1.16e-01h  2
  86  1.9800617e+03 2.38e-01 3.87e-02  -3.4 8.79e-01    -  5.85e-01 1.00e+00h  1
  87  1.9800717e+03 3.74e-02 3.13e-02  -3.5 1.26e+00    -  8.22e-01 1.00e+00h  1
  88  1.9800627e+03 2.81e-02 2.54e-02  -3.6 7.46e-01    -  1.00e+00 2.54e-01h  1
  89  1.9800538e+03 4.88e-02 3.40e-02  -4.0 6.97e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.9800570e+03 7.66e-03 1.89e-02  -4.0 6.50e-01    -  1.00e+00 1.00e+00h  1
  91  1.9800538e+03 4.04e-03 3.47e-02  -4.0 4.20e-01    -  1.00e+00 4.91e-01h  1
  92  1.9800526e+03 1.10e-03 1.56e-02  -4.0 2.52e-01    -  1.00e+00 1.00e+00h  1
  93  1.9800526e+03 6.86e-04 1.19e-02  -4.0 4.08e-02    -  1.00e+00 1.00e+00h  1
  94  1.9800521e+03 4.03e-03 5.09e-02  -4.0 1.10e-01    -  1.00e+00 1.00e+00h  1
  95  1.9800518e+03 5.10e-02 1.66e-01  -4.0 3.65e-01    -  1.00e+00 1.00e+00h  1
  96  1.9800509e+03 8.03e-03 1.04e-01  -4.0 2.42e-01    -  1.00e+00 1.00e+00h  1
  97  1.9800521e+03 1.16e-02 3.15e-02  -3.1 3.39e-01    -  8.79e-01 1.00e+00h  1
  98  1.9800494e+03 2.01e-02 3.52e-02  -3.3 2.63e-01    -  1.00e+00 1.00e+00h  1
  99  1.9800493e+03 8.15e-03 1.94e-02  -4.0 1.79e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.9800490e+03 6.63e-03 1.30e-02  -4.0 7.36e-01    -  9.95e-01 2.50e-01h  3
 101  1.9800488e+03 3.51e-02 2.82e-02  -4.0 3.77e-01    -  1.00e+00 1.00e+00h  1
 102  1.9800479e+03 3.36e-02 3.59e-01  -3.7 1.41e+00    -  1.00e+00 1.55e-01H  1
 103  1.9800525e+03 1.45e-02 1.85e-02  -4.0 5.51e-01    -  1.00e+00 1.00e+00h  1
 104  1.9800506e+03 3.38e-02 8.88e-02  -4.1 4.70e-01    -  1.00e+00 1.00e+00h  1
 105  1.9800471e+03 8.63e-03 4.35e-02  -4.1 3.52e-01    -  1.00e+00 1.00e+00h  1
 106  1.9800467e+03 7.85e-03 1.00e-02  -4.0 1.80e-01    -  1.00e+00 1.00e+00h  1
 107  1.9800476e+03 2.03e-03 3.10e-02  -4.0 3.28e-01    -  1.00e+00 6.48e-01H  1
 108  1.9800467e+03 1.76e-03 1.95e-02  -4.0 1.68e-01    -  1.00e+00 1.00e+00h  1
 109  1.9800498e+03 4.57e-03 4.97e-02  -4.0 4.27e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.9800460e+03 5.55e-03 3.00e-02  -4.1 2.75e-01    -  1.00e+00 1.00e+00h  1
 111  1.9800456e+03 2.43e-03 3.64e-02  -4.0 8.95e-02    -  1.00e+00 6.83e-01h  1
 112  1.9800456e+03 7.31e-03 2.20e-02  -4.0 3.56e-01    -  1.00e+00 5.00e-01h  2
 113  1.9800457e+03 8.98e-03 4.42e-02  -4.1 2.23e+00    -  9.22e-01 1.25e-01h  4
 114  1.9800447e+03 6.41e-02 8.25e-02  -4.1 3.80e+00    -  1.00e+00 2.50e-01h  3
 115  1.9800447e+03 6.33e-02 9.12e-02  -3.4 7.16e+00    -  1.00e+00 3.83e-02h  4
 116  1.9800462e+03 3.86e-02 7.27e-02  -3.5 5.46e-01    -  1.00e+00 1.00e+00h  1
 117  1.9800691e+03 4.01e-02 1.77e-01  -3.5 1.40e+00    -  1.00e+00 1.00e+00H  1
 118  1.9800446e+03 1.59e-01 1.06e-01  -3.5 1.09e+00    -  1.00e+00 1.00e+00h  1
 119  1.9800549e+03 9.75e-02 1.19e-01  -4.0 7.82e-01    -  6.37e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.9800641e+03 9.47e-02 7.15e-02  -3.8 1.07e+00    -  2.92e-02 1.00e+00h  1
 121  1.9800507e+03 1.31e-01 5.43e-02  -3.8 9.05e-01    -  1.00e+00 1.00e+00h  1
 122  1.9800450e+03 1.19e-01 3.88e-02  -3.8 7.58e-01    -  1.00e+00 1.00e+00h  1
 123  1.9800477e+03 3.40e-02 1.57e-02  -3.6 7.66e-01    -  1.00e+00 9.81e-01h  1
 124  1.9800445e+03 1.97e-02 4.31e-02  -3.7 6.41e-01    -  1.00e+00 1.00e+00h  1
 125  1.9800412e+03 5.95e-03 9.58e-03  -4.0 2.59e-01    -  1.00e+00 1.00e+00h  1
 126  1.9800412e+03 1.02e-03 1.10e-02  -4.0 1.34e-01    -  1.00e+00 1.00e+00h  1
 127  1.9800413e+03 3.56e-04 1.09e-02  -4.0 4.68e-02    -  1.00e+00 1.00e+00h  1
 128  1.9800412e+03 4.23e-04 4.49e-02  -4.0 5.16e-02    -  1.00e+00 1.00e+00h  1
 129  1.9800411e+03 1.72e-03 1.54e-02  -4.0 7.00e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.9800411e+03 1.17e-03 2.54e-01  -4.0 1.42e-01    -  1.00e+00 3.91e-01H  1
 131  1.9800409e+03 1.21e-03 3.69e-02  -4.0 7.04e-02    -  1.00e+00 1.00e+00h  1
 132  1.9800408e+03 1.32e-04 1.05e-02  -4.0 3.27e-02    -  1.00e+00 1.00e+00h  1
 133  1.9800407e+03 6.80e-05 5.46e-02  -4.0 6.65e-02    -  1.00e+00 8.96e-01H  1
 134  1.9800406e+03 1.81e-03 4.63e-02  -4.0 1.29e-01    -  1.00e+00 1.00e+00h  1
 135  1.9800404e+03 2.42e-03 6.94e-02  -4.0 6.69e-01    -  1.00e+00 1.25e-01h  4
 136  1.9800401e+03 1.43e-02 8.45e-02  -4.0 2.30e-01    -  1.00e+00 1.00e+00h  1
 137  1.9800402e+03 1.28e-02 1.29e-01  -4.0 7.75e-01    -  1.00e+00 2.50e-01h  3
 138  1.9800395e+03 5.03e-03 3.43e-02  -4.0 1.92e-01    -  1.00e+00 1.00e+00h  1
 139  1.9800423e+03 1.02e-02 7.50e-02  -4.0 2.30e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.9800397e+03 2.51e-03 3.59e-02  -4.1 2.93e-01    -  1.00e+00 1.00e+00h  1
 141  1.9800392e+03 3.70e-03 2.32e-02  -4.0 8.85e-02    -  1.00e+00 1.00e+00h  1
 142  1.9800399e+03 1.90e-03 5.90e-02  -4.0 3.09e-01    -  1.00e+00 5.00e-01h  2
 143  1.9800390e+03 1.61e-03 1.72e-03  -4.1 1.40e-01    -  1.00e+00 1.00e+00h  1
 144  1.9800392e+03 1.03e-03 1.04e-02  -4.0 5.45e-02    -  1.00e+00 1.00e+00h  1
 145  1.9800391e+03 5.82e-04 1.61e-02  -4.0 5.24e-02    -  1.00e+00 1.00e+00h  1
 146  1.9800388e+03 1.57e-03 3.44e-02  -4.0 7.63e-02    -  1.00e+00 1.00e+00h  1
 147  1.9800385e+03 4.14e-03 3.61e-02  -4.0 2.91e-01    -  1.00e+00 5.00e-01h  2
 148  1.9800384e+03 4.21e-03 5.24e-02  -3.7 1.06e+00    -  1.00e+00 6.22e-02h  5
 149  1.9800382e+03 3.70e-03 8.61e-02  -4.0 5.04e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.9800382e+03 3.60e-03 1.60e-01  -4.0 5.78e-01    -  1.00e+00 2.50e-01h  3
 151  1.9800378e+03 3.73e-02 1.27e-01  -3.7 2.35e+00    -  1.00e+00 2.50e-01h  3
 152  1.9800376e+03 3.54e-02 2.40e-01  -3.3 1.43e+01    -  1.69e-01 3.01e-03H  1
 153  1.9800377e+03 3.22e-02 9.55e-02  -3.4 1.79e+00    -  9.36e-01 2.50e-01h  3
 154  1.9800378e+03 3.39e-02 7.02e-02  -3.5 1.63e+01    -  3.11e-02 3.90e-03H  1
 155  1.9800373e+03 7.62e-02 1.08e-01  -3.4 3.57e+00    -  9.85e-01 2.50e-01f  3
 156  1.9800381e+03 7.17e-02 1.22e-01  -2.7 3.79e+00    -  9.76e-01 7.92e-02h  3
 157  1.9800381e+03 7.11e-02 2.37e-01  -2.8 1.54e+00    -  2.96e-01 4.28e-03H  1
 158  1.9800389e+03 4.97e-02 2.30e-02  -2.8 7.23e-01    -  1.00e+00 1.00e+00f  1
 159  1.9800400e+03 4.19e-02 2.98e-01  -2.8 2.44e+00    -  2.39e-01 5.12e-02H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.9800378e+03 4.79e-03 4.50e-02  -2.8 6.15e-01    -  1.00e+00 1.00e+00h  1
 161  1.9800351e+03 1.09e-02 9.88e-03  -3.7 2.57e-01    -  9.95e-01 1.00e+00h  1
 162  1.9800364e+03 1.50e-02 6.95e-02  -4.0 5.85e-01    -  6.27e-01 3.65e-01H  1
 163  1.9800347e+03 1.12e-02 5.57e-02  -4.0 3.72e-01    -  1.00e+00 1.00e+00h  1
 164  1.9800345e+03 6.80e-03 1.03e-02  -4.0 1.84e-01    -  1.00e+00 1.00e+00h  1
 165  1.9800344e+03 9.09e-03 3.50e-02  -4.0 9.93e-01    -  9.20e-01 1.25e-01h  4
 166  1.9800352e+03 7.20e-03 1.34e-02  -4.0 2.47e-01    -  1.00e+00 1.00e+00h  1
 167  1.9800333e+03 1.80e-02 2.44e-02  -4.1 4.16e-01    -  1.00e+00 1.00e+00h  1
 168  1.9800332e+03 2.06e-02 2.75e-02  -4.0 1.31e+00    -  1.00e+00 1.25e-01h  4
 169  1.9800372e+03 2.89e-02 2.05e-02  -4.0 4.31e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.9800355e+03 8.26e-02 1.50e-02  -4.1 4.68e-01    -  1.00e+00 1.00e+00h  1
 171  1.9800354e+03 6.12e-02 1.91e-02  -4.1 1.18e+00    -  3.74e-01 5.00e-01h  2
 172  1.9800341e+03 6.10e-02 1.61e-02  -4.1 1.61e+00    -  9.40e-01 2.50e-01h  3
 173  1.9800342e+03 4.29e-02 1.13e-02  -4.1 1.28e+00    -  5.64e-01 2.22e-01h  3
 174  1.9800338e+03 3.27e-02 7.41e-03  -4.1 4.22e-01    -  1.00e+00 1.00e+00h  1
 175  1.9800331e+03 3.19e-02 1.52e-02  -4.0 8.18e-01    -  1.00e+00 3.54e-01H  1
 176  1.9800324e+03 2.90e-02 1.16e-02  -4.0 6.68e-01    -  1.00e+00 2.50e-01h  3
 177  1.9800318e+03 1.87e-02 1.28e-02  -4.0 4.28e-01    -  1.00e+00 5.00e-01h  2
 178  1.9800368e+03 2.87e-02 4.53e-02  -4.0 3.90e-01    -  1.00e+00 1.00e+00H  1
 179  1.9800340e+03 2.62e-02 1.48e-02  -4.1 3.88e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.9800320e+03 1.95e-02 2.36e-02  -3.7 5.49e-01    -  1.00e+00 3.88e-01H  1
 181  1.9800326e+03 4.56e-03 1.73e-02  -4.0 1.86e-01    -  1.00e+00 1.00e+00h  1
 182  1.9800315e+03 6.28e-03 3.60e-03  -4.0 1.40e-01    -  1.00e+00 1.00e+00h  1
 183  1.9800317e+03 3.48e-03 1.61e-02  -4.0 7.71e-02    -  1.00e+00 1.00e+00h  1
 184  1.9800314e+03 1.49e-03 2.51e-03  -4.0 7.30e-02    -  1.00e+00 1.00e+00h  1
 185  1.9800315e+03 4.62e-04 9.83e-03  -4.0 1.95e-02    -  1.00e+00 7.96e-01h  1
 186  1.9800317e+03 2.80e-03 7.05e-02  -4.0 6.41e-02    -  1.00e+00 1.00e+00h  1
 187  1.9800315e+03 7.77e-04 1.65e-02  -4.1 2.76e-02    -  1.00e+00 1.00e+00h  1
 188  1.9800314e+03 4.64e-04 2.03e-02  -4.1 3.72e-02    -  1.00e+00 1.00e+00h  1
 189  1.9800314e+03 5.47e-04 4.21e-02  -4.0 2.42e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.9800315e+03 3.32e-04 2.81e-02  -4.0 2.33e-02    -  1.00e+00 1.00e+00h  1
 191  1.9800314e+03 9.80e-04 5.43e-02  -4.0 4.24e-02    -  1.00e+00 1.00e+00h  1
 192  1.9800314e+03 6.77e-04 2.84e-02  -4.0 3.07e-02    -  1.00e+00 1.00e+00h  1
 193  1.9800314e+03 3.09e-04 2.34e-02  -4.0 3.25e-02    -  1.00e+00 1.00e+00h  1
 194  1.9800313e+03 1.13e-03 3.87e-02  -4.0 6.79e-02    -  1.00e+00 1.00e+00h  1
 195  1.9800313e+03 1.51e-03 1.83e-01  -4.0 2.01e-01    -  1.00e+00 2.50e-01h  3
 196  1.9800312e+03 4.89e-04 3.65e-02  -4.0 5.24e-02    -  1.00e+00 1.00e+00h  1
 197  1.9800310e+03 2.00e-03 3.46e-01  -4.0 6.31e-01    -  1.00e+00 2.50e-01h  3
 198  1.9800315e+03 5.54e-03 4.07e+00  -3.7 1.21e+00    -  1.00e+00 3.35e-02H  1
 199  1.9800312e+03 7.05e-03 1.86e-01  -3.8 6.32e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.9800311e+03 1.03e-02 6.16e-01  -3.8 3.77e+00    -  5.19e-01 5.57e-02h  5
 201  1.9800312e+03 1.83e-02 3.33e-01  -3.8 1.94e+01    -  1.68e-01 1.43e-02h  4
 202  1.9800310e+03 2.38e-02 2.94e-01  -3.8 1.19e+00    -  9.99e-01 2.50e-01h  3
 203  1.9800311e+03 1.11e-02 2.15e-01  -4.0 3.32e-01    -  1.00e+00 1.00e+00h  1
 204  1.9800304e+03 1.21e-02 2.10e-01  -4.1 6.95e-01    -  1.00e+00 2.50e-01h  3
 205  1.9800335e+03 3.68e-02 2.52e-01  -2.7 3.48e+00    -  8.06e-01 2.47e-01h  2
 206  1.9800332e+03 3.61e-02 1.26e-01  -2.9 1.76e+00    -  7.54e-01 1.94e-02H  1
 207  1.9800339e+03 1.49e-02 4.13e-02  -2.9 4.21e-01    -  1.00e+00 1.00e+00h  1
 208  1.9800303e+03 8.91e-03 4.10e-02  -2.9 6.67e-01    -  1.00e+00 5.00e-01h  2
 209  1.9800296e+03 4.38e-03 3.64e-02  -3.2 5.00e-01    -  8.93e-01 8.03e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.9800302e+03 1.76e-02 2.54e-02  -3.2 1.14e+00    -  8.05e-01 2.50e-01h  3
 211  1.9800298e+03 1.58e-02 2.37e-02  -3.3 1.28e+00    -  1.00e+00 1.25e-01h  4
 212  1.9800285e+03 1.64e-02 3.32e-02  -3.3 4.81e-01    -  1.00e+00 5.00e-01h  2
 213  1.9800303e+03 1.67e-02 2.88e-02  -3.9 4.63e-01    -  9.06e-01 6.79e-01H  1
 214  1.9800281e+03 2.56e-02 5.83e-03  -3.9 2.96e-01    -  1.00e+00 1.00e+00h  1
 215  1.9800283e+03 2.00e-03 9.34e-03  -4.0 9.28e-02    -  1.00e+00 1.00e+00h  1
